,line_651to632_a_mag,line_651to632_a_ang,line_651to632_b_mag,line_651to632_b_ang,line_651to632_c_mag,line_651to632_c_ang,line_645to646_a_mag,line_645to646_a_ang,line_645to646_b_mag,line_645to646_b_ang,line_645to646_c_mag,line_645to646_c_ang,line_671to680_a_mag,line_671to680_a_ang,line_671to680_b_mag,line_671to680_b_ang,line_671to680_c_mag,line_671to680_c_ang,line_684to611_a_mag,line_684to611_a_ang,line_684to611_b_mag,line_684to611_b_ang,line_684to611_c_mag,line_684to611_c_ang,line_632to671_a_mag,line_632to671_a_ang,line_632to671_b_mag,line_632to671_b_ang,line_632to671_c_mag,line_632to671_c_ang,line_671to684_a_mag,line_671to684_a_ang,line_671to684_b_mag,line_671to684_b_ang,line_671to684_c_mag,line_671to684_c_ang,line_632to645_a_mag,line_632to645_a_ang,line_632to645_b_mag,line_632to645_b_ang,line_632to645_c_mag,line_632to645_c_ang,line_632to633_a_mag,line_632to633_a_ang,line_632to633_b_mag,line_632to633_b_ang,line_632to633_c_mag,line_632to633_c_ang,line_684to652_a_mag,line_684to652_a_ang,line_684to652_b_mag,line_684to652_b_ang,line_684to652_c_mag,line_684to652_c_ang,line_692to675_a_mag,line_692to675_a_ang,line_692to675_b_mag,line_692to675_b_ang,line_692to675_c_mag,line_692to675_c_ang,transformer_650to651_a_mag,transformer_650to651_a_ang,transformer_650to651_b_mag,transformer_650to651_b_ang,transformer_650to651_c_mag,transformer_650to651_c_ang,transformer_633to634_a_mag,transformer_633to634_a_ang,transformer_633to634_b_mag,transformer_633to634_b_ang,transformer_633to634_c_mag,transformer_633to634_c_ang,switch_671to692_a_mag,switch_671to692_a_ang,switch_671to692_b_mag,switch_671to692_b_ang,switch_671to692_c_mag,switch_671to692_c_ang
10,89.51269530867637,-89.44198012390395,19.47014564427285,-33.00071046545408,10.5881221980775,31.188453193027826,0.0,0.0,0.002854837219057859,-20.86425076887585,0.002849674340281699,-159.29361052082368,0.003025713309958068,90.41257422001478,0.0031039453147282867,-30.2019819711271,0.0030903042873392504,-149.6808265469062,0.0,0.0,0.0,0.0,0.0031107724690407133,-149.11689823024676,75.16495433837605,-112.18991327506768,49.59153190204984,5.45452101395669,40.929295066014234,-81.1656232062461,24.082192579867172,-33.40181295033314,0.0,0.0,0.005956974009553401,-144.7425639341754,0.0,0.0,0.005709674137841058,-20.864247033800844,0.005699348406115551,-159.29360734706108,32.16927820743874,-34.63433594548763,24.263741490647263,-157.5251705005887,24.328932484359914,83.28318840480344,24.083325610865252,-33.40785102891646,0.0,0.0,0.0,0.0,86.82049938028656,-20.930079944692253,75.69379953529695,-39.16931181004526,68.42625309263731,168.25451646140263,89.51338920009786,-89.44198444928196,19.469452663495066,-33.0008173662821,10.588815978053258,31.188375315950164,32.171015823162925,-34.63879227890019,24.265613824497823,-157.53096328065288,24.33077490995459,83.277385471496,86.82049919487142,-20.930080008271037,75.6937978928937,-39.16930749826744,68.42625543526803,168.25451365719084
11,86.84189847979603,-89.44927416199417,22.424586477208287,-32.729587533901004,7.333955046939102,31.43188731176709,0.0,0.0,0.002855644389337775,-20.86825232831342,0.0028506834526174315,-159.2985493688263,0.003027018322912797,90.40072585625661,0.0031055805127705636,-30.20990742598343,0.003092289803633386,-149.6947447313822,0.0,0.0,0.0,0.0,0.0031128866000517466,-149.13078813463247,72.77165235809757,-112.77931673638642,51.712577675150854,3.394214011077082,41.85417602011697,-85.19499433116732,23.89501394537165,-33.41183803869275,0.0,0.0,0.005960912001425246,-144.75734223485344,0.0,0.0,0.005711288469350705,-20.868248638782077,0.005701366627584195,-159.29854612574016,31.895662487577937,-34.636044592025385,24.056561550867226,-157.5279621193547,24.11883060627914,83.27906573583361,23.896147349607258,-33.41792619100359,0.0,0.0,0.0,0.0,86.07097053636265,-20.939511923438758,75.80505524463348,-39.0949508980183,68.4149181303737,168.6972410417707,86.84259237140657,-89.44927856191597,22.423893332565175,-32.729671971764894,7.334648760332381,31.431751868592283,31.897400349015467,-34.64054038518141,24.05843438495125,-157.5338064589813,24.120673583507642,83.27321008888413,86.07096679631769,-20.939512884336438,75.80505622701519,-39.09495048274804,68.41491647512795,168.69724008793824
12,87.12719018073666,-89.44424960044681,22.50147414687043,-32.75293541914698,7.629376301363543,31.39828327027112,0.0,0.0,0.0028556945870856837,-20.869415924488784,0.0028505909427929323,-159.2975076013913,0.003026922346195931,90.4023632620679,0.003105752522911417,-30.20939497565454,0.003092254880001053,-149.69109547233825,0.0,0.0,0.0,0.0,0.0031128468884607657,-149.12438887463293,72.94393311513205,-113.0132756859514,52.17407830009847,3.508979141237153,42.27151420877554,-84.9412153527565,24.17892995545698,-33.4115965289142,0.0,0.0,0.005960863612725541,-144.75157218013095,0.0,0.0,0.005711388866012877,-20.869412240360358,0.005701181606011941,-159.2975044094495,32.284043026484845,-34.640371024174726,24.34660564650684,-157.53143602186054,24.41134707803827,83.27865843682716,24.180063302347254,-33.417612870869675,0.0,0.0,0.0,0.0,87.11266729631416,-20.940031567875028,75.7202641507928,-39.202546772741115,68.48683025312799,168.13454270863784,87.12788407108205,-89.44425402599492,22.500781015417754,-32.75302028380978,7.630070023766587,31.398156111655087,32.285781010713855,-34.64481232693648,24.348478615464785,-157.53721057070106,24.413190036011816,83.27287324087392,87.11266990327015,-20.940030877685146,75.7202614861855,-39.20254192691861,68.48683035250609,168.13454512523708
13,87.93578171845715,-89.44016572224876,21.784348771376195,-32.82606729255056,8.590625407767476,31.31193271968622,0.0,0.0,0.002855511851739916,-20.8689236932575,0.002850292482886098,-159.29578006629987,0.003026546785505082,90.40611742475302,0.003105414030227952,-30.207148321337797,0.0030917339462867583,-149.68590798020404,0.0,0.0,0.0,0.0,0.0031122911687508446,-149.11796623083876,73.62937530643944,-112.96245007638808,51.837744460649986,4.0632980652962605,42.210031840863635,-83.83270424631854,24.354496011746527,-33.408933494603716,0.0,0.0,0.005959839975673631,-144.7452081874469,0.0,0.0,0.005711023397990968,-20.868919822896093,0.00570058468637532,-159.29577705047708,32.52885611677923,-34.64188672154431,24.530124619900686,-157.5322929558265,24.59675038044624,83.2795254442727,24.35562923759433,-33.414905628920486,0.0,0.0,0.0,0.0,87.77324036174663,-20.937864362354492,75.65387575594185,-39.27012887233726,68.52594720529689,167.76872315666128,87.9364756105608,-89.44017013921008,21.783655684032418,-32.82615728226733,8.591319156560186,31.31182676164748,32.53059409379963,-34.64629411004111,24.531997522411398,-157.53802381156743,24.59859318933803,83.27378452233528,87.77324441357014,-20.937863319340757,75.65387145043557,-39.270122622135496,68.52594803580436,167.76871706199847
14,91.74875523819458,-89.43130954459096,17.42796500759098,-33.28504572728479,13.246000506594157,31.0801077035271,0.0,0.0,0.0028543106309551875,-20.862654148418994,0.002848849921533668,-159.28892361544888,0.0030246652364388717,90.4228827993187,0.003102953606499467,-30.195766512488085,0.0030888385133567907,-149.66689446235185,0.0,0.0,0.0,0.0,0.0031092112928774326,-149.09999527142122,77.07867510981049,-112.02392819030054,48.607208837474,7.140680458607813,40.859416415318144,-77.95989643421137,24.519310268810923,-33.394293505116735,0.0,0.0,0.005954092397771252,-144.72571209824795,0.0,0.0,0.00570862094072335,-20.862650502372393,0.0056976995641632696,-159.28892048216738,32.78097878354491,-34.637709634334456,24.722532232968728,-157.52691895710984,24.792577411664787,83.28575130060325,24.520442965242594,-33.400221640475685,0.0,0.0,0.0,0.0,88.47285120736672,-20.923805740035238,75.52374961152695,-39.338441333652625,68.52419988858122,167.33602955422796,91.74944912707102,-89.43131384482547,17.427272216141393,-33.285176462717686,13.246694311387582,31.08005112779293,32.78271635149022,-34.64208151838386,24.72440435247871,-157.5326028909377,24.794419418642896,83.28005869885867,88.4728529209643,-20.923805324236458,75.52374964586764,-39.338438906567255,68.52420129696593,167.33602903098202
15,93.02358973697758,-89.42635417166471,16.157583802479923,-33.48557414385819,14.770754522950604,31.036971465467005,0.0,0.0,0.002853973127142825,-20.861316796365763,0.00284837760945523,-159.28639665701078,0.003024054514389875,90.42865182104175,0.003102292767928387,-30.192157589898855,0.0030879561084909595,-149.65958264693379,0.0,0.0,0.0,0.0,0.0031082733476094143,-149.0917503284638,78.19540140674485,-111.85333945776196,47.87487640394592,8.176447012278413,40.7351691916916,-76.05705044062083,24.692969655538462,-33.38976106247237,0.0,0.0,0.005952352569165468,-144.71730014670376,0.0,0.0,0.005707945945166041,-20.86131300598446,0.005696754948569924,-159.28639339913053,33.0271663184668,-34.63834289572941,24.90755397604409,-157.5268707377133,24.979771657766225,83.28746008692724,24.694102164541853,-33.39564621067383,0.0,0.0,0.0,0.0,89.14037457223245,-20.91978516978506,75.44787659841408,-39.4065924207013,68.56328336851982,166.9601755647598,93.02428362457611,-89.4263584501469,16.156891152683883,-33.48572375744,14.771448337521932,31.0369227587541,33.028903816160856,-34.64268153615963,24.90942592138464,-157.53251168676744,24.981613415312122,83.28181114939997,89.14037462258027,-20.919785136790015,75.4478728708068,-39.40658866752243,68.56328648904697,166.96017249402448
16,100.95925636503962,-89.40879962921655,6.865277203273098,-36.882489324232054,24.45991776807762,30.904171302100774,0.0,0.0,0.002851386833760478,-20.847337479563514,0.002845378208248004,-159.27250074854587,0.0030201001202094127,90.46325655058395,0.003096947112419642,-30.168472154849837,0.003081827331859648,-149.62165198678355,0.0,0.0,0.0,0.0,0.0031017637865888834,-149.057793773297,85.50969752945394,-109.99530332198985,41.37848019631469,16.48314946045588,39.405026772705035,-62.59934704959454,24.842361884784438,-33.35866826577689,0.0,0.0,0.005940183348680866,-144.67971320594674,0.0,0.0,0.005702773372455893,-20.84733371956691,0.005690756139382517,-159.2724976171184,33.28983204782691,-34.626373310965434,25.11248029886386,-157.51320280742218,25.19031541313308,83.30106962915222,24.84349329281408,-33.36451010338546,0.0,0.0,0.0,0.0,89.89622261999743,-20.88939429620164,75.23116349340266,-39.477088754166104,68.5123958151885,166.433662728262,100.95995025044832,-89.40880369186976,6.864588272159756,-36.88318339346747,24.460611608793492,30.904145654979548,33.29156858232222,-34.630674616672806,25.114350491122114,-157.51879297854975,25.19215547582287,83.29547392888674,89.89622305213798,-20.88939418547403,75.2311645147255,-39.47708552546902,68.51239349373712,166.43366275463146
17,104.32734350623763,-89.4003664761829,3.008815915203009,-44.628368523782456,28.551624883783408,30.880538329449003,0.0,0.0,0.002850304677391172,-20.841615279067756,0.0028441125624731746,-159.26656393374253,0.0030184221914016872,90.47796462393956,0.003094715385371308,-30.158546100783216,0.00307925085374052,-149.60542815238486,0.0,0.0,0.0,0.0,0.0030990306273853702,-149.04297090352827,88.6293103033693,-109.31581833997122,39.0008188089545,20.749962430233193,39.54693948633883,-56.817772279315314,24.924721068864955,-33.34551659927062,0.0,0.0,0.005935074178561039,-144.66343422998838,0.0,0.0,0.005700609059310302,-20.841611479923014,0.00568822484743979,-159.26656079901076,33.42769160233574,-34.62162463773951,25.219070918526743,-157.5077894797888,25.299484323768834,83.30679800732527,24.925852003155295,-33.351335773217144,0.0,0.0,0.0,0.0,90.28809162262519,-20.876593073500725,75.13434165305831,-39.51475990479984,68.50014682661829,166.17247087292301,104.3280373891985,-89.40037046381701,3.0081444833962014,-44.63170649325413,28.5523187293287,30.88051692918892,33.42942773759813,-34.6259068723693,25.220940386411783,-157.5133540249066,25.301323671548086,83.30122898825212,90.28809571833011,-20.876592056538747,75.1343407940106,-39.514756457914345,68.50014365604996,166.17247454321534
18,104.53242180087712,-89.40261530811222,2.4791927615972313,-47.43301135037011,28.843028504318543,30.879481703328032,0.0,0.0,0.0028501315178412847,-20.84001807011787,0.002844023039058792,-159.2666052526857,0.0030182865997279338,90.47857697975921,0.003094307650159051,-30.157670584437405,0.0030789549592791644,-149.6061223121058,0.0,0.0,0.0,0.0,0.0030987180080682374,-149.04591746481762,88.90300208622523,-109.0883261558183,38.36960733246839,21.36771628459051,39.25532366309055,-56.058945216681174,24.725676361186093,-33.34406362850333,0.0,0.0,0.005934470840335014,-144.66572125618652,0.0,0.0,0.005700262727712549,-20.840014377209755,0.005688045799553572,-159.26660209423454,33.15690329345264,-34.61782203367382,25.017329520831968,-157.5045177767257,25.096051527789253,83.30779812145424,24.726807280878155,-33.34992946394118,0.0,0.0,0.0,0.0,89.56389526915696,-20.874611295975228,75.18438025841888,-39.43862870488575,68.42631905929356,166.55591238883972,104.53311568516102,-89.40261927295431,2.4785307132109766,-47.43781720328811,28.843722348337657,30.879460545865935,33.158639288583316,-34.622139368094004,25.01919879740003,-157.5101270626887,25.097890801246006,83.30218407417436,89.56389271802654,-20.87461191040077,75.1843793088261,-39.43862559451427,68.42631888001408,166.5559184379532
19,104.43537881671985,-89.39969353622207,2.9301148293365378,-45.02881919208505,28.67671420424946,30.87992998432727,0.0,0.0,0.002850285222815972,-20.841609477788108,0.0028440737965508174,-159.26631634780898,0.003018373075069617,90.47847636530808,0.003094682423777527,-30.158267292875415,0.0030791880186732097,-149.60466970041693,0.0,0.0,0.0,0.0,0.0030989638354484007,-149.0419496775355,88.71784046911114,-109.32143225327775,38.9985758936143,20.847692813262306,39.602728978572486,-56.69081274883381,24.956261503134073,-33.345186904664544,0.0,0.0,0.005934951980238916,-144.6624474382906,0.0,0.0,0.005700570139714002,-20.84160586530528,0.005688147306410393,-159.26631331513457,33.47166400255612,-34.6219700578129,25.251985239595292,-157.50803372729638,25.332745047475864,83.30688972972858,24.957392420164233,-33.35099861325796,0.0,0.0,0.0,0.0,90.40663128405218,-20.87635266189732,75.12332999448016,-39.52708862240443,68.51040710093885,166.107598384482,104.43607270099582,-89.39969752420438,2.929444639918263,-45.03233853261987,28.677408051069765,30.879908695809107,33.473400141402564,-34.62624659475056,25.253854705159334,-157.51359095673,25.334584376692604,83.30132810927518,90.40663586285704,-20.876351523968566,75.12332603188074,-39.5270868475975,68.5104097822449,166.10760100669188
